EX_Id,GA_Id,DisplayOrder,Type,Name,Path,EA,Data
15896,2851,2,0,"Cover","Cover\F\Football_Manager_-_World_Cup_Edition.jpg",0,""
15897,11204,0,0,"Cover","Cover\F\Football_Manager_-_World_Cup_Edition.jpg",0,""
15898,2850,4,0,"Cover","Cover\F\Football_Manager_(v2).jpg",0,""
15899,2850,5,0,"Cover","Cover\F\Football_Manager_(v3).jpg",0,""
15900,2850,6,0,"Cover","Cover\F\Football_Manager_(v4).jpg",0,""
15901,15246,0,0,"Cover","Cover\F\Flucht_der_Sumpfgeister_Die.jpg",0,""
15902,2810,7,0,"Cover (Scenery Disk 7)","Cover\F\Flight_Simulator_II_-_Scenery_Disk_7.jpg",0,""
15903,2810,8,0,"Cover (Scenery Disk 11)","Cover\F\Flight_Simulator_II_-_Scenery_Disk_11.jpg",0,""
15904,2809,3,0,"Cover (Micro Selection)","Cover\F\Flight_Path_737_(Micro_Selection).jpg",0,""
15905,2792,1,0,"Cover","Cover\F\Flak.jpg",0,""
15906,2782,3,0,"Cover (Mastertronic)","Cover\F\Fist_II_(Mastertronic).jpg",0,""
15907,2776,5,0,"Cover (Encore)","Cover\F\First_Strike_(Encore).jpg",0,""
15908,2774,1,0,"Cover","Cover\F\First_Samurai.jpg",0,""
15909,2772,1,0,"Cover","Cover\F\First_Over_Germany.jpg",0,""
15910,2752,1,0,"Cover","Cover\F\Fire_King.jpg",0,""
15911,2756,4,0,"Cover","Cover\F\FireTrap.jpg",0,""
15912,2747,1,0,"Cover","Cover\F\Fire_and_Forget_II.jpg",0,""
15913,2697,1,0,"Cover","Cover\F\Fellowship_of_the_Ring_The_(v2).jpg",0,""
15914,2680,2,0,"Cover (Electronic Arts)","Cover\F\Fast_Break_(Electronic_Arts).jpg",0,""
15915,2655,2,0,"Cover (Advantage)","Cover\F\Falcon_Patrol_(Advantage).jpg",0,""
15916,2651,3,0,"Cover (The Edge)","Cover\F\Fairlight_(The_Edge).jpg",0,""
15917,2726,1,0,"Cover (Melbourne House)","Cover\F\Fighting_Warrior_(Melbourne).jpg",0,""
15918,2725,1,0,"Cover","Cover\F\Fighting_Soccer.jpg",0,""
15919,9870,0,0,"Cover","Cover\F\Fighter_Command.jpg",0,""
15920,2716,4,0,"Cover (Power House)","Cover\F\Fight_Night_(Power_House).jpg",0,""
15921,2704,2,0,"Cover (Mastertronic)","Cover\F\Feud_(Mastertronic).jpg",0,""
15922,2704,4,0,"Cover (Bulldog)","Cover\F\Feud_(Bulldog).jpg",0,""
15923,2698,3,0,"Cover (MCM)","Cover\F\Fernandez_Must_Die_(MCM).jpg",0,""
15924,2653,1,0,"Cover","Cover\F\Falcon.jpg",0,""
15925,2640,1,0,"Cover","Cover\F\Fabulous_Wanda_The.jpg",0,""
15926,2422,2,0,"Cover","Cover\D\Dynamite_Dux.jpg",0,""
15927,2403,1,0,"Cover","Cover\D\Dunkle_Dimension_Die.jpg",0,""
15928,2393,0,0,"Cover","Cover\D\Dungeon_Masters_Assistant_Volume_1.jpg",0,""
15929,2390,1,0,"Cover","Cover\D\Dungeon_Adventure.jpg",0,""
15930,2347,1,0,"Cover (US Gold)","Cover\D\Dream_Warrior_(US_Gold_v1).jpg",0,""
15931,2322,2,0,"Cover (Software Projects)","Cover\D\Dragon's_Lair_II_(Software_Projects).jpg",0,""
15932,2314,1,0,"Cover (Ultimate)","Cover\D\Dragon_Skulle_(Ultimate).jpg",0,""
15933,10974,0,0,"Cover","Cover\D\Dingsda.jpg",0,""
15934,2313,2,0,"Cover (Imagine - Disk)","Cover\D\Dragon_Ninja_(Imagine_Disk).jpg",0,""
15935,2289,0,0,"Cover","Cover\D\Down_at_the_Trolls.jpg",0,""
15936,2278,3,0,"Cover (Tronix)","Cover\D\Double_Dragon_II_(Tronix).jpg",0,""
15937,2277,7,0,"Cover (Tronix)","Cover\D\Double_Dragon_(Tronix).jpg",0,""
15938,2261,2,0,"Cover (Hit Squad)","Cover\D\Donkey_Kong_(Hit_Squad).jpg",0,""
15939,2257,2,0,"Cover","Cover\D\Donald_Duck's_Playground_(v1).jpg",0,""
15940,2257,3,0,"Cover","Cover\D\Donald_Duck's_Playground_(v2).jpg",0,""
15941,8948,1,0,"Cover","Cover\D\Dogfight_2187.jpg",0,""
15942,2243,0,0,"Cover","Cover\D\Dogfight_2187.jpg",0,""
15943,2136,0,0,"Cover","Cover\D\Destroyer_Escort.jpg",0,""
15944,2135,2,0,"Cover (Rushware)","Cover\D\Destroyer_(Rushware).jpg",0,""
15945,2127,5,0,"Cover (Power House)","Cover\D\Desert_Fox_(Power_House).jpg",0,""
15946,2129,0,0,"Cover","Cover\D\Desert_Hawk_(v1).jpg",0,""
15947,2129,1,0,"Cover","Cover\D\Desert_Hawk_(v2).jpg",0,""
15948,5874,1,0,"Cover","Cover\P\Preis_ist_heiss_Der.jpg",0,""
15949,2082,3,0,"Cover","Cover\D\Defender_of_the_Crown_(v2).jpg",0,""
15950,2089,3,0,"Cover (Hewson)","Cover\D\Deliverance_-_Stormlord_II_(Hewson).jpg",0,""
15951,2089,4,0,"Cover (ERBE)","Cover\D\Deliverance_-_Stormlord_II_(ERBE).jpg",0,""
15952,2102,0,0,"Cover","Cover\D\Demolition_Construction_Set.jpg",0,""
15953,2113,1,0,"Cover","Cover\D\Denarius.jpg",0,""
15954,2112,1,0,"Cover","Cover\D\Denaris_(v1).jpg",0,""
15955,2112,2,0,"Cover","Cover\D\Denaris_(v2).jpg",0,""
15956,2108,1,0,"Cover","Cover\D\Demon's_Winter.jpg",0,""
15957,2106,2,0,"Cover","Cover\D\Demon_Stalkers_(v2).jpg",0,""
15958,2061,1,0,"Cover","Cover\D\Decision_in_the_Desert.jpg",0,""
15959,8946,2,0,"Cover","Cover\D\Deceptor_(US_Gold).jpg",0,""
15960,2046,1,0,"Cover","Cover\D\Death_or_Glory.jpg",0,""
15961,2043,1,0,"Cover","Cover\D\Death_Knights_of_Krynn.jpg",0,""
15962,2027,1,0,"Cover","Cover\D\Dead_Zone.jpg",0,""
15963,2017,3,0,"Cover (Mindscape)","Cover\D\Days_of_Thunder_(Mindscape).jpg",0,""
15964,2007,2,0,"Cover","Cover\D\David's_Midnight_Magic.jpg",0,""
15965,1982,2,0,"Cover","Cover\D\Dark_Tower.jpg",0,""
15966,1953,1,0,"Cover","Cover\D\Danger_Mouse_in_the_Black_Forest_Chateau.jpg",0,""
15967,1952,1,0,"Cover (Creative Sparks)","Cover\D\Danger_Mouse_in_Double_Trouble_(Creative_Sparks).jpg",0,""
15968,1945,2,0,"Cover (Ricochet)","Cover\D\Dan_Dare_II_(Ricochet).jpg",0,""
15969,1944,2,0,"Cover (Virgin)","Cover\D\Dan_Dare_(Virgin).jpg",0,""
15970,1931,2,0,"Cover (Ocean)","Cover\D\Daley_Thompson's_Super-Test_(Ocean).jpg",0,""
15971,1930,4,0,"Cover (ERBE)","Cover\D\Daley_Thompson's_Olympic_Challenge_(ERBE).jpg",0,""
15972,1928,2,0,"Cover (Hit Squad)","Cover\D\Daley_Thompson's_Decathlon_(Hit_Squad).jpg",0,""
15973,1928,3,0,"Cover (Zafiro)","Cover\D\Daley_Thompson's_Decathlon_(Zafiro).jpg",0,""
15974,13578,1,0,"Cover","Cover\S\Schwert_Skar_Das.jpg",0,""
15975,10331,0,0,"Cover","Cover\M\Magazin_Das.jpg",0,""
15976,8789,2,0,"Cover","Cover\X\Xerons.jpg",0,""
15977,6811,9,0,"Cover (German)","Cover\U\U-Boot_Das.jpg",0,""
15978,8906,2,0,"Cover","Cover\Z\Zoomerang.jpg",0,""
15979,8902,1,0,"Cover","Cover\Z\Zone_Trooper.jpg",0,""
15980,8881,2,0,"Cover","Cover\Z\ZIP.jpg",0,""
15981,8860,3,0,"Cover (Activision)","Cover\Z\Zenji_(Activision_v1).jpg",0,""
15982,8860,5,0,"Cover (Firebird)","Cover\Z\Zenji_(Firebird).jpg",0,""
15983,8824,2,0,"Cover (Alternative Software)","Cover\Y\Yogi_Bear_(Alternative).jpg",0,""
15984,8826,2,0,"Cover","Cover\Y\Yogi's_Great_Escape.jpg",0,""
15985,8829,1,0,"Cover","Cover\Y\Young_Ones_The.jpg",0,""
15986,8765,0,0,"Cover","Cover\X\X-29_Fighter_Mission.jpg",0,""
15987,8786,0,0,"Cover (Power House)","Cover\X\Xenon_Ranger_(Power_House).jpg",0,""
15988,8800,1,0,"Cover","Cover\X\Xor.jpg",0,""
15989,8771,1,0,"Cover","Cover\X\X-Terminator.jpg",0,""
15990,8761,0,0,"Cover","Cover\W\Wyspa.jpg",0,""
15991,8760,3,0,"Cover (Hit Squad)","Cover\W\WWF_WrestleMania_(Hit_Squad).jpg",0,""
15992,8753,1,0,"Cover","Cover\W\Wrath_of_the_Demon.jpg",0,""
15993,8737,1,0,"Cover","Cover\W\Worldcup_90_-_Arcade_Soccer.jpg",0,""
15994,10417,1,0,"Cover","Cover\W\World_of_Soccer.jpg",0,""
15996,8708,3,0,"Cover (World Cup II)","Cover\W\World_Cup_II.jpg",0,""
15997,8703,5,0,"Cover (Famous Courses 1)","Cover\W\World_Class_Leaderboard_-_Famous_Courses_1_(US_Gold).jpg",0,""
15998,8703,3,0,"Cover (Kixx)","Cover\W\World_Class_Leaderboard_(Kixx).jpg",0,""
15999,8702,1,0,"Cover","Cover\W\World_Championship_Squash.jpg",0,""
16000,8699,1,0,"Cover","Cover\W\World_Champions.jpg",0,""
16001,8674,0,0,"Cover","Cover\W\Wladcy_Ciemnosci.jpg",0,""
16002,8667,2,0,"Cover","Cover\W\Wizards_Pet.jpg",0,""
16003,8654,2,0,"Cover (Go!)","Cover\W\Wizard_Warz_(Go).jpg",0,""
16004,8654,3,0,"Cover (ERBE)","Cover\W\Wizard_Warz_(ERBE).jpg",0,""
16005,8623,1,0,"Cover","Cover\W\Winter_Supersports_92.jpg",0,""
16006,8622,4,0,"Cover (MicroValue)","Cover\W\Winter_Olympiad.jpg",0,""
16007,8615,1,0,"Cover","Cover\W\Wings_of_Fury.jpg",0,""
16008,8611,0,0,"Cover (Merlin)","Cover\W\Wimbledon_64_(Merlin).jpg",0,""
16009,8611,1,0,"Cover (TS)","Cover\W\Wimbledon_64_(TS).jpg",0,""
16010,8607,0,0,"Cover","Cover\W\William_Wobbler.jpg",0,""
16011,8587,2,0,"Cover (Alternative Software)","Cover\W\Who_Dares_Wins_II_(Alternative).jpg",0,""
16012,8585,1,0,"Cover","Cover\W\Who_Dares_Wins_(Alligata).jpg",0,""
16013,8578,1,0,"Cover","Cover\W\Whistler's_Brother.jpg",0,""
16014,8575,2,0,"Cover (US Gold)","Cover\W\Whirlinurd_(US_Gold_v2).jpg",0,""
16016,8555,1,0,"Cover (ACE)","Cover\W\Westworld_(ACE).jpg",0,""
16017,8544,2,0,"Cover (Mastertronic)","Cover\W\Werewolves_of_London_(Mastertronic).jpg",0,""
16018,8544,3,0,"Cover (EDOS)","Cover\W\Werewolves_of_London_(EDOS).jpg",0,""
16019,4442,0,0,"Cover","Cover\W\Werewolf_Simulator.jpg",0,""
16020,8540,1,0,"Cover (Rainbird)","Cover\W\Weird_Dreams_(Rainbird).jpg",0,""
16021,8538,0,0,"Cover","Cover\W\Weetabix_versus_the_Titchies_The.jpg",0,""
16022,8535,1,0,"Cover (Orpheus)","Cover\W\Web_(Orpheus).jpg",0,""
16023,8535,2,0,"Cover (Prism Leisure)","Cover\W\Web_(Prism_Leisure).jpg",0,""
16024,8526,4,0,"Cover (Kixx)","Cover\W\Way_of_the_Exploding_Fist_The_(Kixx).jpg",0,""
16026,8482,1,0,"Cover","Cover\W\Warplay.jpg",0,""
16027,8504,1,0,"Cover","Cover\W\Warrior_II.jpg",0,""
16028,8428,0,0,"Cover","Cover\V\Volfied.jpg",0,""
16029,8422,0,0,"Cover","Cover\V\Voetbal_64.jpg",0,""
16030,8408,2,0,"Cover (Imagine)","Cover\V\Vindicator!_The_(Imagine).jpg",0,""
16031,8405,2,0,"Cover (Status)","Cover\V\Vikings_The_(Status).jpg",0,""
16032,8387,3,0,"Cover","Cover\V\Video_Card_Arcade.jpg",0,""
16033,8348,2,0,"Cover","Cover\V\Vampire.jpg",0,""
16034,8336,0,0,"Cover","Cover\U\USS_John_Young.jpg",0,""
16035,8331,4,0,"Cover (Rack It)","Cover\U\Uridium_(Rack_It_v2).jpg",0,""
16036,8323,1,0,"Cover","Cover\U\Up_Periscope!.jpg",0,""
16037,3283,4,0,"Cover (Ultimate Golf GBH)","Cover\U\Ultimate_Golf_(GBH).jpg",0,""
16038,8281,1,0,"Cover","Cover\U\Ugh!_(Softek).jpg",0,""
16039,8291,1,0,"Cover","Cover\U\UCM_-_Ultimate_Combat_Mission.jpg",0,""
16040,1113,5,0,"Cover (Micropool)","Cover\U\Uchi_Mata_(Micropool).jpg",0,""
16041,1113,6,0,"Cover (Mindscape)","Cover\U\Uchi_Mata_(Mindscape).jpg",0,""
16042,8270,0,0,"Cover","Cover\T\Typhoon_of_Steel.jpg",0,""
16043,8269,2,0,"Cover (Imagine)","Cover\T\Typhoon_(Imagine).jpg",0,""
16044,11975,1,0,"Cover","Cover\T\Turrican_III.jpg",0,""
16045,8236,0,0,"Cover","Cover\T\Turtle_Jump.jpg",0,""
16046,8244,0,0,"Cover","Cover\T\Twierdza.jpg",0,""
16047,8253,2,0,"Cover","Cover\T\Twin_Tornado.jpg",0,""
16048,8217,6,0,"Cover (Kixx)","Cover\T\Turbo_Out_Run_(Kixx).jpg",0,""
16049,8211,3,0,"Cover (Silverbird)","Cover\T\Turbo_Boat_Simulator_(Silverbird).jpg",0,""
16051,8221,3,0,"Cover (Limbic)","Cover\T\Turbo_64_(Limbic_v2).jpg",0,""
16052,8221,4,0,"Cover (Eurosoft)","Cover\T\Turbo_64_(Eurosoft).jpg",0,""
16053,8172,1,0,"Cover","Cover\T\Trolls_and_Tribulations.jpg",0,""
16054,8162,5,0,"Cover (Genus Edition - Hit Squad))","Cover\T\Trivial_Pursuit_-_Genus_Edition_(Hit_Squad).jpg",0,""
16055,8100,2,0,"Cover (Polarware)","Cover\T\Transylvania_(Polarware).jpg",0,""
16056,8101,2,0,"Cover","Cover\T\Trantor.jpg",0,""
16057,8136,0,0,"Cover","Cover\T\Triad_(Livewire).jpg",0,""
16058,8140,0,0,"Cover","Cover\T\Triaxos.jpg",0,""
16059,8147,0,0,"Cover","Cover\T\Trigger_Happy.jpg",0,""
16060,8095,2,0,"Cover (Activision)","Cover\T\Transformers_The_(Activision).jpg",0,""
16061,8094,1,0,"Cover","Cover\T\Transformers.jpg",0,""
16062,8091,1,0,"Cover","Cover\T\Trans_World.jpg",0,""
16063,8086,6,0,"Cover (French)","Cover\T\Train_The_(French).jpg",0,""
16064,8076,0,0,"Cover","Cover\T\Trading_Game_The.jpg",0,""
16065,8075,2,0,"Cover (Goliath)","Cover\T\Track_Suit_Manager_(Goliath).jpg",0,""
16066,8075,3,0,"Cover (Hi-Tec)","Cover\T\Track_Suit_Manager_(Hi-Tec).jpg",0,""
16067,3809,1,0,"Cover","Cover\T\Table_Tennis.jpg",0,""
16068,8072,3,0,"Cover","Cover\T\Track_and_Field_(Konami).jpg",0,""
16069,8063,4,0,"Cover (Ricochet)","Cover\T\Toy_Bizarre_(Ricochet).jpg",0,""
16070,8057,1,0,"Cover (Aackosoft)","Cover\T\Tower_of_Despair_(Aackosoft).jpg",0,""
16071,8057,2,0,"Cover (Summit)","Cover\T\Tower_of_Despair_(Summit).jpg",0,""
16072,8041,2,0,"Cover (Ocean)","Cover\T\Total_Recall_(Ocean).jpg",0,""
16073,13491,0,0,"Cover","Cover\T\Top_Secret.jpg",0,""
16074,8026,2,0,"Cover (Ocean)","Cover\T\Top_Gun_(Ocean).jpg",0,""
16075,8026,3,0,"Cover (Hit Squad)","Cover\T\Top_Gun_(Hit_Squad).jpg",0,""
16076,8023,1,0,"Cover (Disk)","Cover\T\Top_Cat_(Disk).jpg",0,""
16077,8020,3,0,"Cover (Hit Squad)","Cover\T\Toobin_(Hit_Squad).jpg",0,""
16078,8014,2,0,"Cover (Disk)","Cover\T\Tomcat_(Disk).jpg",0,""
16079,8014,3,0,"Cover (Tape)","Cover\T\Tomcat_(Tape).jpg",0,""
16080,7995,1,0,"Cover","Cover\T\Toad_Force.jpg",0,""
16081,8036,1,0,"Cover","Cover\T\TLL_-_Tornado_Low_Level.jpg",0,""
16082,7990,2,0,"Cover (Electronic Arts)","Cover\T\TKO_(Electronic_Arts).jpg",0,""
16083,18692,0,0,"Cover","Cover\T\Titanic.jpg",0,""
16084,7981,2,0,"Cover (Infogrames)","Cover\T\Tintin_on_the_Moon_(Infogrames).jpg",0,""
16085,7954,2,0,"Cover","Cover\T\Time_Machine.jpg",0,""
16086,7937,3,0,"Cover (Capcom USA)","Cover\T\Tiger_Road_(Capcom_USA).jpg",0,""
16087,7937,4,0,"Cover (Kixx)","Cover\T\Tiger_Road_(Kixx).jpg",0,""
16088,7936,1,0,"Cover (Kele Line)","Cover\T\Tiger_Mission_(Kele_Line).jpg",0,""
16089,17135,0,0,"Cover (Starbyte)","Cover\T\Tie-Break_(Starbyte).jpg",0,""
16090,7906,2,0,"Cover","Cover\T\Thunderforce.jpg",0,""
16091,7916,3,0,"Cover (Encore)","Cover\T\ThunderCats_(Encore).jpg",0,""
16092,7913,3,0,"Cover (Kixx)","Cover\T\ThunderBlade_(Kixx).jpg",0,""
16093,7912,2,0,"Cover","Cover\T\Thunderbirds_(Grandslam).jpg",0,""
16094,7907,2,0,"Cover","Cover\T\Thunder_Jaws.jpg",0,""
16095,7899,0,0,"Cover","Cover\T\Thrusta.jpg",0,""
16096,7896,2,0,"Cover (Piranha)","Cover\T\Through_the_Trapdoor_(Piranha).gif",0,""
16097,7889,0,0,"Cover","Cover\T\Three_Musketeers_The.jpg",0,""
16098,7865,2,0,"Cover (Anco)","Cover\T\Thai_Boxing_(Anco).jpg",0,""
16099,7865,3,0,"Cover (Zcobra)","Cover\T\Thai_Boxing_(Zcobra).jpg",0,""
16100,7866,1,0,"Cover (Encore)","Cover\T\Thanatos_(Encore).jpg",0,""
16101,7843,1,0,"Cover","Cover\T\Terrormolinos.jpg",0,""
16102,7830,3,0,"Cover (Hit Squad)","Cover\T\Terminator_II_(Hit_Squad).jpg",0,""
16103,7818,0,0,"Cover","Cover\T\Ten_Speed.jpg",0,""
16104,7810,1,0,"Cover (Epyx)","Cover\T\Temple_of_Apshai_(Epyx_v2).jpg",0,""
16105,7785,2,0,"Cover","Cover\T\Tazz_(v2).jpg",0,""
16106,7777,2,0,"Cover","Cover\T\Taskforce.jpg",0,""
16107,7774,1,0,"Cover","Cover\T\Tarzan_Goes_Ape.jpg",0,""
16108,7746,1,0,"Cover","Cover\T\Tanium.jpg",0,""
16109,8780,1,0,"Cover","Cover\X\Xeno.jpg",0,""
16110,9871,2,0,"Cover","Cover\W\Winter_Challenge_(v2).jpg",0,""
16111,8620,3,0,"Cover (Epyx)","Cover\W\Winter_Games_(Epyx_v2).jpg",0,""
16112,8701,2,0,"Cover","Cover\W\World_Championship_Soccer.jpg",0,""
16113,8703,6,0,"Cover (Famous Courses 2)","Cover\W\World_Class_Leaderboard_-_Famous_Courses_2_(US_Gold).jpg",0,""
16114,9332,0,0,"Cover","Cover\W\World_Class_Rugby.jpg",0,""
16115,8704,0,0,"Cover","Cover\W\World_Class_Rugby.jpg",0,""
16116,8706,1,0,"Cover","Cover\W\World_Cricket.jpg",0,""
16117,8707,0,0,"Cover","Cover\W\World_Cup_(Artic).jpg",0,""
16118,19794,0,0,"Cover","Cover\W\World_Cup_Soccer_(Sharedata).jpg",0,""
16119,751,3,0,"Cover (Double Pack)","Cover\W\World_Cup_Soccer_(Sharedata).jpg",0,""
16120,13031,1,0,"Cover","Cover\W\World_Cup_Soccer_(Macmillan).jpg",0,""
16121,8712,4,0,"Cover (Tronix)","Cover\W\World_Cup_Soccer_Italia_90_(Tronix).jpg",0,""
16122,15912,1,0,"Cover","Cover\W\World_Soccer_League.jpg",0,""
16123,8735,1,0,"Cover","Cover\W\World's_Greatest_Football_Game_The.jpg",0,""
16124,8358,1,0,"Cover","Cover\V\Vector_Ball.jpg",0,""
16125,3283,5,0,"Cover (Ultimate Golf Gremlin)","Cover\U\Ultimate_Golf_(Gremlin).jpg",0,""
16126,8223,1,0,"Cover","Cover\T\Turf-Form.jpg",0,""
16127,17515,1,0,"Cover","Cover\T\Trevor_Brooking's_World_Cup_Glory_(v1).jpg",0,""
16128,17515,2,0,"Cover","Cover\T\Trevor_Brooking's_World_Cup_Glory_(v2).jpg",0,""
16129,8126,1,0,"Cover","Cover\T\Treble_Champions_(v1).jpg",0,""
16130,8126,2,0,"Cover","Cover\T\Treble_Champions_(v2).jpg",0,""
16131,8092,1,0,"Cover","Cover\T\Trans-Atlantic_Balloon_Challenge.jpg",0,""
16132,8082,4,0,"Cover (Mindscape)","Cover\T\Trailblazer_(Mindscape).jpg",0,""
16133,8082,5,0,"Cover (Ricochet)","Cover\T\Trailblazer_(Ricochet).jpg",0,""
16134,8053,2,0,"Cover","Cover\T\Tournament_Tennis.jpg",0,""
16135,8043,4,0,"Cover (Imagic)","Cover\T\Touchdown_Football_(Imagic).jpg",0,""
16136,8025,0,0,"Cover","Cover\T\Top_Fuel_Eliminator.jpg",0,""
16137,17135,1,0,"Cover (DigiTek)","Cover\T\Tie-Break_(DigiTek).jpg",0,""
16138,132,1,0,"Cover","Cover\A\adidas_Championship_Football.jpg",0,""
16139,7929,1,0,"Cover","Cover\A\adidas_Championship_Tie_Break.jpg",0,""
16141,13123,0,0,"Cover","Cover\S\Speedway_Team_Championship.jpg",0,""
16142,7770,0,0,"Cover","Cover\T\Target_Plus.jpg",0,""
16143,6342,5,0,"Cover (US Gold)","Cover\R\Richard_Petty's_Talladega_(US_Gold).jpg",0,""
16144,8587,4,0,"Cover [4 Most Fight and Fright]","Cover\_\4_Most_Fight_and_Fright.jpg",0,""
16145,243,4,0,"Cover [4 Most Fight and Fright]","Cover\_\4_Most_Fight_and_Fright.jpg",0,""
16146,7708,1,0,"Cover","Cover\S\Sydney_Affair_The.jpg",0,""
16147,7696,0,0,"Cover (GBH)","Cover\S\Switchblade_(GBH).jpg",0,""
16148,7694,1,0,"Cover","Cover\S\Swiss_Family_Robinson.jpg",0,""
16149,7691,1,0,"Cover","Cover\S\Sweep!.jpg",0,""
16150,7679,2,0,"Cover","Cover\S\Survivor.jpg",0,""
16151,7703,0,0,"Magazine Cover","Magcover\Golden_Disk_64\Golden_Disk_64_(1995-01).jpg",0,""
16152,7665,2,0,"Cover","Cover\S\Superstar_Ping-Pong_(MAD).jpg",0,""
16153,7666,1,0,"Cover","Cover\S\Superstar_Ping-Pong.jpg",0,""
16154,7666,2,0,"Advert","Adverts\U\USGold_Superstar_Ping_Pong.jpg",0,""
16155,7664,2,0,"Cover (Mindscape)","Cover\S\Superstar_Ice_Hockey_(Mindscape).jpg",0,""
16156,7661,2,0,"Cover (Gremlin Graphics)","Cover\S\Supersports_(Gremlin).jpg",0,""
16157,7655,3,0,"Cover (First Star)","Cover\S\Superman_-_The_Game_(First_Star_Software_v2).jpg",0,""
16158,7650,2,0,"Cover","Cover\S\Superkid.jpg",0,""
16159,7621,2,0,"Cover","Cover\S\Super_Stock_Car.jpg",0,""
16160,7661,3,0,"Cover (Kixx)","Cover\S\Supersports_(Kixx).jpg",0,""
16161,2445,4,0,"Cover (bitstar)","Cover\S\Super_Ski.jpg",0,""
16162,7652,1,0,"Cover (Impressions)","Cover\S\Superleague_Soccer_(Impressions).jpg",0,""
16163,7652,2,0,"Cover (EDOS)","Cover\S\Superleague_Soccer_(EDOS).jpg",0,""
16164,7585,3,0,"Cover","Cover\S\Super_Huey_II_(v2).jpg",0,""
16165,7609,2,0,"Cover (Kixx)","Cover\S\Super_Scramble_Simulator_(Kixx).jpg",0,""
16166,7583,3,0,"Cover (Electric Dreams)","Cover\S\Super_Hang-On_(Electric_Dreams).jpg",0,""
16167,7582,1,0,"Cover","Cover\S\Super_Gridder.jpg",0,""
16168,7574,1,0,"Cover","Cover\S\Super_Dogfight.jpg",0,""
16169,7556,0,0,"Cover","Cover\S\Sunny_Shine.jpg",0,""
16170,7567,3,0,"Cover (Gremlin Graphics)","Cover\S\Super_Cars_(Gremlin_v2).jpg",0,""
16171,2445,7,0,"Manual (Players)","Docs\S\Super_Ski_Challenge.pdf",0,""
16172,2445,2,0,"Cover (Players - Disk)","Cover\S\Super_Ski_Challenge_(Disk).jpg",0,""
16173,7545,6,0,"Cover (Kixx)","Cover\S\Summer_Games_(Kixx).jpg",0,""
16174,7545,7,0,"Cover (CBS)","Cover\S\Summer_Games_(CBS).jpg",0,""
16175,7544,3,0,"Cover (Kixx)","Cover\S\Summer_Camp_(Kixx).jpg",0,""
16176,7519,3,0,"Cover (MicrO Style)","Cover\S\Stunt_Car_Racer_(MicrO_Style).jpg",0,""
16177,7519,5,0,"Cover (MicrO Style German)","Cover\S\Stunt_Car_Racer_(MicrO_Style_German).jpg",0,""
16178,7526,2,0,"Cover","Cover\S\Sub_Battle_Simulator.jpg",0,""
16179,7530,1,0,"Cover","Cover\S\Subbuteo.jpg",0,""
16180,7533,0,0,"Cover","Cover\S\Subsunk.jpg",0,""
16181,7534,2,0,"Cover","Cover\S\Subterranea.jpg",0,""
16182,7516,4,0,"Cover (Hit Squad)","Cover\S\STUN_Runner_(Hit_Squad).jpg",0,""
16183,7485,3,0,"Cover (US Gold)","Cover\S\Strider_(US_Gold_v2).jpg",0,""
16184,7486,1,0,"Cover (US Gold)","Cover\S\Strider_II_(US_Gold).jpg",0,""
16185,7486,2,0,"Cover (ERBE)","Cover\S\Strider_II_(ERBE).jpg",0,""
16186,7494,0,0,"Cover","Cover\S\Stringer.jpg",0,""
16187,7511,0,0,"Cover","Cover\S\Stryker_in_the_Crypts_of_Trogan.jpg",0,""
16188,7483,0,0,"Cover","Cover\S\Streets_of_London.jpg",0,""
16189,7455,2,0,"Cover (Encore)","Cover\S\Storm_Warrior_(Encore).jpg",0,""
16190,7457,4,0,"Cover","Cover\S\Stormlord_(v1).jpg",0,""
16191,7457,5,0,"Cover","Cover\S\Stormlord_(v2).jpg",0,""
16192,7461,0,0,"Cover","Cover\S\Stranded.jpg",0,""
16193,11281,0,0,"Cover","Cover\S\Street_Cat.jpg",0,""
16194,7467,2,0,"Cover (Tape)","Cover\S\Street_Cred_Boxing_(Tape).jpg",0,""
16195,7468,1,0,"Cover","Cover\S\Street_Cred_Football.jpg",0,""
16196,7440,0,0,"Cover","Cover\S\Stone_Age.jpg",0,""
16197,7432,3,0,"Cover","Cover\S\Stix_(v2).jpg",0,""
16198,7409,3,0,"Cover","Cover\S\Steg_the_Slug.jpg",0,""
16199,7401,3,0,"Cover","Cover\S\Steel_(Rack-It).jpg",0,""
16200,7386,5,0,"Cover (Tape)","Cover\S\StarRay_(Tape).jpg",0,""
16201,7354,1,0,"Cover (Mastertronic)","Cover\S\Starace_(Mastertronic).jpg",0,""
16202,2359,1,0,"Cover","Cover\S\Star_Wars_Droids.jpg",0,""
16203,7345,1,0,"Cover","Cover\S\Star_Trek_-_The_Rebel_Universe.jpg",0,""
16204,7336,2,0,"Cover","Cover\S\Star_Trek_(Interceptor_v2).jpg",0,""
16205,7330,0,0,"Cover","Cover\S\Star_Slayer.jpg",0,""
16206,10904,1,0,"Cover","Cover\S\Star_Crash.jpg",0,""
16207,7301,1,0,"Cover","Cover\S\Stairways.jpg",0,""
16208,7272,3,0,"Cover (Domark)","Cover\S\Spy_Who_Loved_Me_The_(Domark).jpg",0,""
16209,7272,4,0,"Cover (Hit Squad)","Cover\S\Spy_Who_Loved_Me_The_(Hit_Squad).jpg",0,""
